Year,Age,Credit,Sex,MaritalStatus,Miles,YearsOwned,CarAge,Value,BodilyInjury,Drivers,Claims
2020,66,A,M,Married,2000,0,9,17000,11802,2,2
2020,38,A,F,Married,4000,0,10,27500,19080,2,2
2020,51,D,F,Divorced,14000,0,3,11000,2930,3,1
2020,26,B,F,Married,13000,4,4,9350,40638,2,2
2020,70,B,M,Single,6000,0,14,3500,5378,1,2
2020,57,D,F,Single,16000,7,9,2975,8833,1,2
2020,51,G,M,Married,7000,9,13,40375,14292,2,2
2020,41,A,M,Married,5000,4,8,2975,20551,2,2
2020,46,E,F,Married,13000,3,7,19125,6225,1,2
2020,59,E,M,Single,17000,1,8,8075,2520,1,1
2020,60,E,M,Widowed,8000,0,7,8500,52220,1,2
2020,38,C,F,Single,10000,1,8,7225,7812,1,2
2020,64,G,M,Single,13000,0,0,27500,18732,1,2
2020,35,C,M,Married,2000,0,11,500,1927,2,1
2020,68,H,F,Married,10000,1,12,425,5286,2,2
2020,65,H,M,Married,6000,2,2,2125,9179,2,2
2020,54,C,M,Married,5000,2,3,11050,25170,2,2
2020,58,F,M,Widowed,5000,5,10,4675,2004,1,1
2020,65,H,M,Single,5000,5,6,14450,20327,2,2
2020,42,D,F,Single,15000,2,2,9350,6938,1,2
2020,64,G,F,Single,10000,3,4,11050,3082,1,1
2020,40,C,M,Married,9000,0,5,19000,1934,2,1
2020,27,D,M,Single,11000,5,6,16150,1861,1,1
2020,61,G,F,Single,13000,1,4,14450,4429,1,2
2020,79,F,M,Married,8000,0,5,8500,14768,1,2
2020,53,G,M,Single,15000,4,6,7225,14262,2,2
2020,33,A,M,Single,7000,1,6,11050,11086,1,2
2020,66,C,F,Married,5000,5,7,12750,545,2,1
2020,54,E,M,Single,9000,0,2,42500,2930,1,1
2020,25,A,F,Single,10000,2,8,7225,7070,1,2
2020,35,H,M,Married,8000,1,14,2975,2143,2,1
2020,41,C,F,Widowed,10000,6,11,36125,27730,1,2
2020,67,E,F,Single,9000,0,1,27500,9175,1,2
2020,41,G,F,Single,12000,0,0,17000,52191,2,2
2020,28,A,F,Single,10000,1,1,14450,6208,2,2
2020,72,A,F,Divorced,2000,1,8,7225,2722,2,1
2020,33,E,F,Single,13000,4,5,9350,1328,1,1
2020,39,C,F,Single,4000,1,1,16150,24623,1,2
2020,53,G,M,Single,11000,2,2,9350,9091,1,2
2020,75,B,M,Single,4000,2,6,31875,23087,2,2
2020,65,A,M,Married,8000,1,1,40375,3749,2,2
2020,59,F,M,Single,11000,1,1,12750,4488,1,2
2020,64,B,F,Married,10000,1,6,19125,0,3,0
2020,35,E,F,Divorced,20000,3,3,4675,7531,1,2
2020,47,F,M,Married,6000,2,7,6375,544,4,1
2020,59,D,M,Married,9000,2,21,425,7752,2,2
2020,44,D,M,Married,16000,0,3,19000,5159,1,2
2020,76,A,M,Married,8000,0,0,19000,16838,2,2
2020,59,B,M,Single,14000,1,1,16150,10271,1,2
2020,64,C,M,Single,5000,3,13,9350,5312,1,2
2020,19,E,M,Single,10000,7,11,5525,5824,1,2
2020,59,C,M,Single,9000,2,9,8075,4483,1,2
2020,47,A,F,Single,16000,1,1,55250,16623,1,2
2020,47,A,M,Single,9000,0,11,3500,10461,3,2
2020,35,G,F,Single,7000,0,9,7500,19204,1,2
2020,51,E,M,Married,21000,0,7,1500,1130,2,1
2020,45,H,M,Married,16000,2,8,1275,4823,2,2
2020,39,F,M,Single,16000,1,8,16150,11812,1,2
2020,33,E,M,Married,11000,0,1,13000,618,1,1
2020,74,E,F,Married,2000,1,7,2975,43380,2,2
2020,66,D,F,Single,4000,0,15,32500,13457,1,2
2020,80,C,M,Single,8000,0,1,500,13629,1,2
2020,30,F,M,Married,14000,0,12,9500,5120,1,2
2020,65,H,F,Widowed,11000,0,3,37500,2918,1,1
2020,48,H,M,Single,12000,4,4,31875,1733,1,1
2020,43,H,M,Married,12000,0,5,17000,11410,2,2
2020,68,H,F,Divorced,5000,0,10,13000,5048,3,2
2020,52,F,F,Divorced,21000,0,2,22500,18422,3,2
2020,53,G,F,Single,4000,1,7,19125,10287,1,2
2020,69,F,M,Married,1000,11,17,16150,4500,2,2
2020,32,G,M,Single,7000,0,3,17000,5413,1,2
2020,62,A,F,Married,14000,0,6,42500,2449,2,1
2020,49,G,F,Single,12000,0,3,85000,22548,1,2
2020,48,H,F,Married,9000,1,4,72250,27370,4,2
2020,34,B,M,Widowed,7000,1,4,46750,6961,1,2
2020,51,B,M,Single,16000,0,4,27500,9176,1,2
2020,57,H,M,Single,14000,0,3,11000,8647,1,2
2020,31,G,M,Married,11000,1,4,9350,9232,2,2
2020,45,E,M,Widowed,10000,0,3,13000,8404,1,2
2020,45,H,M,Married,15000,0,2,11000,5342,3,2
2020,56,C,M,Single,20000,2,3,9350,6161,1,2
2020,58,E,M,Single,15000,2,8,1275,3538,2,2
2020,36,D,F,Divorced,9000,0,11,5500,1285,2,1
2020,77,D,M,Single,3000,0,11,5500,11411,3,2
2020,27,E,F,Single,13000,6,7,4675,13667,1,2
2020,37,G,M,Widowed,9000,6,7,2975,2514,1,1
2020,60,C,M,Married,13000,7,8,11050,1850,2,1
2020,54,B,M,Single,14000,0,5,17000,10228,1,2
2020,75,A,F,Single,3000,1,6,14450,30400,1,2
2020,42,A,F,Married,8000,3,7,12750,8794,2,2
2020,26,G,F,Married,13000,3,7,8075,0,3,0
2020,24,G,M,Married,7000,4,6,16150,501,2,0
2020,51,D,M,Married,9000,2,2,7225,7171,2,2
2020,27,H,M,Single,1000,0,7,7500,1190,1,1
2020,47,G,M,Single,14000,0,12,6500,0,1,0
2020,44,G,M,Married,10000,1,13,5525,34702,2,2
2020,68,F,F,Single,5000,0,7,32500,44499,1,2
2020,47,E,F,Married,9000,0,5,15000,5655,1,2
2020,24,E,F,Divorced,5000,9,11,5525,41532,2,2
2020,41,E,M,Single,5000,1,2,14450,15436,1,2
2020,49,E,F,Single,16000,1,8,31875,4955,1,2
2020,74,B,F,Married,3000,11,16,2125,4869,2,2
2020,67,F,M,Married,5000,5,6,3825,27587,1,2
2020,54,D,F,Married,14000,1,10,19125,12719,2,2
2020,23,A,F,Single,10000,0,8,13000,17737,4,2
2020,29,C,M,Married,11000,7,9,11050,29845,2,2
2020,41,E,F,Married,6000,1,7,40375,19499,2,2
2020,51,B,M,Widowed,15000,2,3,9350,15743,2,2
2020,53,A,F,Married,13000,5,5,31875,13145,2,2
2020,66,D,M,Married,9000,0,8,13000,10174,2,2
2020,53,B,M,Married,12000,1,5,11050,5895,2,2
2020,79,D,F,Married,10000,1,7,4675,2813,3,1
2020,41,G,F,Married,12000,0,3,22500,22932,1,2
2020,40,F,F,Married,5000,4,4,19125,22296,1,2
2020,63,C,M,Married,11000,0,7,7500,1536,2,1
2020,62,C,M,Married,15000,1,8,6375,6310,2,2
2020,38,F,M,Single,6000,6,8,16150,0,3,0
2020,22,D,F,Single,8000,1,5,19125,18135,3,2
2020,58,H,M,Married,9000,5,8,1275,6981,2,2
2020,57,E,F,Single,13000,0,4,55000,7128,1,2
2020,39,H,M,Single,11000,1,5,46750,4619,1,2
2020,28,D,F,Single,16000,1,6,7225,13070,1,2
2020,60,E,M,Divorced,10000,1,4,3825,14911,3,2
2020,37,E,M,Single,12000,0,4,22500,37131,2,2
2020,52,D,M,Married,12000,5,5,19125,11112,1,2
2020,44,A,M,Single,11000,1,4,12750,5419,2,2
2020,38,B,M,Single,14000,8,13,3825,1906,1,1
2020,48,B,F,Married,7000,4,6,12750,16156,2,2
2020,63,A,F,Widowed,13000,1,1,27625,4653,1,2
2020,55,E,M,Married,15000,1,2,4675,3517,2,2
2020,33,G,M,Divorced,11000,0,8,9500,18205,4,2
2020,76,A,M,Single,7000,0,7,15000,28601,1,2
2020,69,F,M,Divorced,9000,6,8,12750,13818,2,2
2020,35,C,M,Single,16000,4,6,55250,7733,2,2
2020,77,G,M,Single,7000,6,21,12750,21228,1,2
2020,72,G,M,Married,14000,1,5,8075,6052,1,2
2020,30,F,F,Widowed,11000,3,4,11050,7383,1,2
2020,62,G,M,Married,12000,3,4,9350,21949,2,2
2020,42,G,F,Single,5000,1,7,9350,5746,1,2
2020,51,E,M,Single,3000,0,10,13000,15469,1,2
2020,57,C,F,Single,12000,4,6,11050,10870,1,2
2020,53,C,M,Married,13000,3,3,11050,712,2,1
2020,67,D,M,Single,5000,1,12,8075,9553,1,2
2020,52,G,M,Married,21000,6,9,6375,11037,2,2
2020,43,H,F,Married,9000,1,6,16150,3886,4,2
2020,28,B,M,Single,8000,1,5,11050,13316,1,2
2020,57,H,M,Single,10000,1,3,19125,10387,3,2
2020,55,B,F,Married,13000,1,1,36125,4674,2,2
2020,42,B,F,Married,9000,6,6,11050,4439,2,2
2020,72,E,F,Single,16000,6,7,3825,602,1,1
2020,53,C,F,Married,7000,0,0,13000,3898,2,2
2020,37,A,F,Single,12000,1,1,11050,9256,1,2
2020,57,B,F,Single,14000,3,7,9350,23967,1,2
2020,28,D,F,Single,14000,1,5,27625,1317,1,1
2020,48,D,M,Married,3000,3,12,9350,27249,2,2
2020,59,G,M,Single,10000,2,3,9350,14550,1,2
2020,45,E,M,Married,21000,0,5,27500,22643,2,2
2020,25,A,F,Widowed,7000,5,11,12750,5361,1,2
2020,44,C,F,Married,11000,1,5,36125,5532,2,2
2020,43,B,M,Single,12000,1,5,19125,8638,2,2
2020,54,D,M,Single,15000,0,2,32500,14699,1,2
2020,41,G,F,Single,13000,1,3,27625,698,1,1
2020,40,D,M,Widowed,11000,2,21,1275,30474,1,2
2020,38,A,M,Single,11000,6,9,31875,10156,1,2
2020,60,D,F,Married,4000,0,6,3500,5471,2,2
2020,22,E,M,Married,10000,2,7,2975,4984,1,2
2020,69,A,F,Single,4000,3,4,9350,9719,2,2
2020,45,B,M,Single,12000,2,3,19125,47081,2,2
2020,68,F,F,Married,5000,0,6,17000,14596,2,2
2020,47,F,F,Single,14000,2,2,31875,9189,1,2
2020,61,H,M,Married,4000,1,12,2975,60890,2,2
2020,76,A,M,Married,1000,11,11,11050,12385,2,2
2020,53,D,F,Single,15000,1,1,72250,17458,3,2
2020,26,G,F,Divorced,11000,1,8,27625,16892,1,2
2020,67,E,M,Single,14000,0,0,19000,935,1,1
2020,63,C,M,Married,15000,1,1,16150,1369,2,1
2020,50,F,M,Divorced,4000,1,2,16150,1309,2,1
2020,57,F,M,Married,8000,3,3,23375,2113,1,1
2020,43,B,F,Married,20000,1,1,9350,2518,2,1
2020,59,F,M,Single,6000,0,10,4500,4970,3,2
2020,63,E,M,Married,15000,9,11,3825,1083,2,1
2020,26,D,F,Single,6000,1,1,31875,2788,1,1
2020,44,C,F,Single,18000,6,8,3825,13925,3,2
2020,58,C,M,Single,12000,1,2,40375,4023,1,2
2020,57,G,F,Divorced,10000,0,11,17000,9788,1,2
2020,56,G,M,Single,13000,0,6,42500,42678,1,2
2020,31,H,M,Single,12000,4,7,36125,9663,1,2
2020,61,H,M,Single,8000,4,5,11050,8765,1,2
2020,57,E,M,Married,15000,1,7,7225,2238,1,1
2020,58,B,M,Single,15000,1,5,11050,15555,1,2
2020,71,H,M,Single,8000,1,4,12750,6904,3,2
2020,37,D,M,Single,8000,6,6,19125,2951,3,1
2020,42,E,M,Married,10000,10,21,7225,3994,2,2
2020,78,D,M,Single,7000,1,1,127500,5445,1,2
2020,45,D,M,Single,14000,1,1,55250,3397,1,1
2020,45,E,F,Single,12000,1,6,16150,1372,3,1
2020,28,G,M,Single,10000,1,4,2975,11906,1,2
2020,34,F,M,Widowed,9000,0,7,13000,10603,1,2
2020,31,B,M,Single,14000,2,8,11050,1894,1,1
2020,31,E,M,Married,11000,6,8,5525,1578,2,1
2020,40,H,F,Widowed,10000,3,9,8075,22865,1,2
2020,65,B,F,Single,9000,0,10,1500,6498,2,2
2020,41,B,F,Single,9000,3,11,1275,22835,1,2
2020,44,G,M,Widowed,8000,1,1,8075,17425,1,2
2020,50,C,M,Married,10000,2,2,72250,2745,1,1
2020,27,B,M,Single,12000,2,4,16150,34479,2,2
2020,57,C,M,Married,10000,5,6,11050,9420,2,2
2020,33,G,F,Single,9000,1,4,3825,1159,1,1
2020,75,D,M,Single,5000,0,2,13000,3240,4,1
2020,28,A,M,Single,15000,1,3,11050,5447,1,2
2020,25,A,M,Married,10000,6,16,5525,40853,1,2
2020,60,H,M,Single,5000,1,2,31875,2333,1,1
2020,52,F,M,Single,7000,0,10,9500,2620,1,1
2020,47,A,F,Single,15000,0,6,32500,7329,1,2
2020,56,G,M,Divorced,13000,1,7,27625,1028,1,1
2020,42,G,F,Single,12000,0,8,11000,11745,1,2
2020,28,C,F,Married,11000,0,5,11000,15494,2,2
2020,62,A,F,Single,19000,1,1,19125,4875,1,2
2020,33,H,M,Single,20000,1,2,12750,10220,1,2
2020,49,H,F,Married,8000,8,10,9350,14429,1,2
2020,74,C,M,Married,8000,0,12,9500,3422,2,1
2020,23,F,F,Single,2000,8,13,8075,19158,1,2
2020,51,E,M,Married,13000,1,4,425,3408,2,1
2020,41,B,F,Single,12000,3,6,14450,3385,1,1
2020,57,D,F,Married,2000,0,5,17000,5169,2,2
2020,58,D,M,Married,1000,0,7,8500,24343,2,2
2020,60,B,M,Single,15000,2,3,14450,24806,1,2
2020,50,E,M,Married,12000,2,4,11050,0,3,0
2020,34,H,F,Single,10000,0,11,4500,18501,2,2
2020,56,B,M,Single,5000,2,12,3825,19531,1,2
2020,46,G,F,Married,7000,2,2,9350,17157,2,2
2020,24,E,F,Divorced,9000,0,4,17000,5432,1,2
2020,22,F,F,Single,10000,1,5,14450,4092,1,2
2020,37,A,F,Married,9000,10,12,5525,15132,2,2
2020,27,E,F,Married,21000,0,4,11000,3105,2,1
2020,35,B,M,Married,15000,1,5,9350,13532,2,2
2020,54,C,M,Single,20000,0,2,42500,4381,1,2
2020,75,C,M,Single,9000,5,7,36125,2138,1,1
2020,29,G,F,Divorced,7000,0,8,3500,14396,1,2
2020,26,E,F,Divorced,7000,0,15,3500,6083,1,2
2020,65,C,M,Single,12000,2,16,2975,9942,2,2
2020,46,B,M,Widowed,10000,1,5,11050,13204,2,2
2020,37,F,F,Single,8000,11,12,9350,599,1,1
2020,58,C,M,Married,4000,1,3,14450,3841,2,2
2020,58,E,F,Single,13000,4,6,16150,1941,2,1
2020,59,H,M,Single,8000,1,2,46750,19337,2,2
2020,69,H,M,Married,7000,0,15,2500,5837,2,2
2020,57,E,M,Single,2000,1,16,9350,1970,1,1
2020,46,E,F,Married,5000,3,7,11050,17628,2,2
2020,48,G,F,Single,11000,0,3,13000,789,2,1
2020,80,E,M,Single,18000,4,4,11050,6067,1,2
2020,75,D,M,Single,9000,0,4,65000,34928,1,2
2020,53,C,M,Single,14000,3,5,55250,22117,1,2
2020,31,A,M,Married,6000,3,3,12750,20255,2,2
2020,60,C,M,Single,12000,3,6,55250,3369,2,1
2020,51,E,M,Single,11000,2,4,12750,15305,1,2
2020,41,A,F,Single,13000,2,2,7225,1039,1,1
2020,34,B,M,Married,8000,0,14,5500,32824,1,2
2020,49,F,M,Married,14000,0,1,15000,1467,2,1
2020,56,B,M,Married,11000,1,2,12750,12396,1,2
2020,59,B,M,Single,8000,3,4,14450,37284,1,2
2020,36,C,M,Married,8000,0,4,13000,782,2,1
2020,64,F,M,Married,12000,1,5,11050,3793,2,2
2020,28,D,F,Married,11000,8,8,9350,13571,2,2
2020,23,C,F,Single,3000,0,0,13000,14407,2,2
2020,30,A,F,Divorced,6000,1,1,23375,3485,1,2
2020,68,F,M,Widowed,8000,0,5,65000,8729,2,2
2020,35,C,M,Married,11000,6,6,55250,1143,1,1
2020,21,C,M,Single,13000,0,2,19000,177231,1,2
2020,25,F,F,Single,13000,3,3,16150,4899,1,2
2020,56,C,F,Married,9000,1,6,27625,797,2,1
2020,60,G,M,Single,12000,1,8,425,1374,1,1
2020,54,A,M,Widowed,16000,0,1,13000,1565,1,1
2020,61,F,M,Single,9000,1,7,11050,27480,2,2
2020,48,F,F,Married,12000,1,3,31875,18622,2,2
2020,56,E,F,Single,10000,1,5,9350,6850,2,2
2020,57,D,F,Single,17000,0,3,11000,18934,1,2
2020,66,F,M,Married,9000,1,8,9350,11874,2,2
2020,64,E,F,Married,11000,3,6,16150,17370,2,2
2020,49,A,M,Single,9000,1,1,23375,1454,2,1
2020,68,A,M,Married,7000,0,1,4500,8229,1,2
2020,50,C,M,Married,11000,2,2,3825,6315,2,2
2020,45,B,F,Single,13000,1,3,9350,14303,1,2
2020,27,C,M,Single,15000,0,11,6500,4935,1,2
2020,40,C,F,Married,6000,2,12,5525,18174,2,2
2020,54,A,M,Married,12000,0,6,6500,18344,2,2
2020,41,F,M,Single,13000,0,4,15000,5118,2,2
2020,31,C,M,Married,12000,1,5,12750,35773,1,2
2020,40,E,M,Single,17000,0,5,11000,1437,1,1
2020,65,E,M,Married,14000,0,11,3500,2801,2,1
2020,43,E,M,Married,9000,0,2,3500,1143,2,1
2020,58,D,M,Single,6000,1,1,2975,18943,1,2
2020,28,F,M,Divorced,10000,0,2,15000,2830,2,1
2020,40,E,M,Single,9000,0,6,8500,5984,1,2
2020,29,D,F,Married,13000,5,7,7225,3197,2,1
2020,51,D,M,Divorced,14000,1,7,2975,1300,1,1
2020,44,B,F,Married,6000,0,14,4500,13348,2,2
2020,78,B,F,Married,5000,0,12,4500,6292,1,2
2020,76,D,M,Single,3000,1,13,3825,2425,1,1
2020,48,C,F,Single,9000,3,13,14450,16128,4,2
2020,42,C,M,Married,5000,9,9,2975,5723,2,2
2020,38,F,M,Married,9000,9,9,4675,8592,2,2
2020,56,D,M,Married,7000,2,6,5525,8605,2,2
2020,55,A,F,Single,11000,0,6,500,736,1,1
2020,60,B,F,Single,15000,6,7,425,8337,1,2
2020,60,E,M,Single,6000,4,6,14450,10072,4,2
2020,37,D,M,Married,11000,0,6,37500,8454,2,2
2020,23,H,F,Single,4000,1,12,6375,77090,1,2
2020,39,C,F,Married,9000,2,3,9350,1973,2,1
2020,39,D,M,Single,9000,7,9,5525,11442,3,2
2020,27,H,M,Single,7000,1,2,46750,1161,1,1
2020,42,G,M,Married,10000,0,3,19000,23462,2,2
2020,59,G,M,Single,9000,4,4,16150,83781,1,2
2020,56,F,M,Married,15000,0,4,13000,9959,2,2
2020,22,C,M,Single,7000,5,10,2975,10654,3,2
2020,35,H,M,Single,11000,5,14,5525,19813,1,2
2020,77,A,M,Single,14000,0,13,17000,19533,2,2
2020,52,D,M,Married,16000,7,8,31875,4600,2,2
2020,41,D,M,Single,7000,3,7,3825,3038,1,1
2020,63,E,M,Single,8000,0,17,22500,23078,1,2
2020,68,A,M,Single,12000,0,1,32500,4440,1,2
2020,40,D,F,Married,11000,1,2,27625,4092,2,2
2020,62,B,M,Single,12000,11,13,6375,576,1,1
2020,66,D,F,Single,4000,0,7,15000,37949,1,2
2020,63,B,F,Single,16000,2,3,27625,3836,1,2
2020,41,F,F,Married,19000,1,3,11050,8202,2,2
2020,46,D,M,Single,10000,5,5,3825,2164,2,1
2020,23,G,F,Married,10000,1,7,1275,118532,1,2
2020,63,D,M,Married,6000,0,8,32500,3423,2,1
2020,67,D,F,Married,10000,0,7,22500,3478,2,1
2020,57,F,M,Married,11000,8,8,19125,30633,3,2
2020,28,D,M,Married,10000,1,7,7225,9471,2,2
2020,65,B,F,Single,9000,0,3,19000,36138,2,2
2020,44,E,F,Married,7000,1,4,16150,26806,2,2
2020,66,B,M,Single,10000,1,4,19125,19751,1,2
2020,29,H,M,Single,14000,0,2,95000,10201,1,2
2020,28,D,M,Single,11000,3,3,80750,1732,1,1
2020,32,F,F,Single,10000,6,7,12750,10227,1,2
2020,60,D,M,Single,15000,0,1,22500,7259,1,2
2020,23,C,M,Single,6000,0,11,11000,36832,1,2
2020,38,D,M,Single,12000,1,7,19125,8774,1,2
2020,42,A,F,Married,8000,0,10,32500,17877,1,2
2020,42,C,F,Single,9000,11,11,27625,2589,1,1
2020,35,C,M,Married,6000,2,7,14450,4685,2,2
2020,80,G,M,Married,8000,0,8,6500,992,4,1
2020,49,H,M,Married,11000,3,4,12750,625,2,1
2020,46,E,M,Single,10000,1,10,6375,21289,1,2
2020,42,D,M,Single,7000,1,1,11050,37958,1,2
2020,33,D,M,Single,14000,0,7,2500,1695,1,1
2020,55,G,M,Single,10000,3,8,2125,15062,1,2
2020,48,A,M,Single,14000,1,5,27625,3930,1,2
2020,66,F,M,Single,3000,0,11,8500,4935,1,2
2020,51,D,F,Single,7000,0,7,22500,0,1,0
2020,41,H,F,Single,9000,4,13,9350,827,1,1
2020,26,D,M,Divorced,10000,0,16,7500,5932,1,2
2020,48,A,M,Single,5000,9,17,6375,22276,1,2
2020,49,F,M,Single,14000,4,4,12750,1101,4,1
2020,26,E,F,Married,10000,8,9,7225,15104,1,2
2020,52,E,M,Single,14000,2,4,23375,27655,1,2
2020,57,C,F,Single,15000,1,9,2125,3182,1,1
2020,60,C,F,Single,9000,1,1,11050,18442,1,2
2020,50,D,M,Single,12000,0,9,11000,25334,1,2
2020,67,F,M,Married,5000,2,16,2125,22774,2,2
2020,25,E,M,Single,9000,0,9,42500,9294,1,2
2020,73,H,F,Single,8000,0,7,5500,1833,2,1
2020,56,F,M,Single,19000,0,0,37500,11694,2,2
2020,26,D,M,Single,15000,2,6,14450,4757,1,2
2020,61,D,M,Single,14000,1,4,63750,50359,1,2
2020,59,H,F,Single,13000,0,0,75000,35542,3,2
2020,45,E,F,Single,13000,1,1,63750,6699,4,2
2020,26,C,F,Single,12000,6,9,9350,1113,1,1
2020,65,A,M,Married,10000,0,11,1500,4849,2,2
2020,37,B,M,Single,12000,6,12,1275,26395,2,2
2020,60,C,F,Single,9000,1,3,19125,35669,3,2
2020,54,A,M,Single,6000,3,7,2975,2146,2,1
2020,51,E,F,Single,19000,6,6,23375,5885,1,2
2020,61,A,M,Married,11000,0,7,7500,12301,2,2
2020,80,H,M,Single,13000,7,8,6375,7906,1,2
2020,33,D,F,Single,15000,3,3,1275,4353,1,2
2020,57,D,F,Single,10000,0,1,17000,3588,1,2
2020,70,G,M,Married,7000,2,2,14450,0,2,0
2020,57,D,M,Married,9000,4,7,11050,531,2,1
2020,55,G,F,Single,19000,4,5,14450,13683,1,2
2020,42,C,M,Single,11000,6,8,14450,32801,1,2
2020,35,E,F,Single,9000,3,5,16150,10728,1,2
2020,38,F,M,Single,7000,3,3,9350,14023,3,2
2020,24,F,M,Widowed,5000,0,7,15000,0,1,0
2020,69,H,M,Married,4000,7,8,12750,6983,2,2
2020,51,E,M,Single,9000,1,1,1275,9839,3,2
2020,73,B,F,Single,10000,0,14,5500,23584,1,2
2020,56,A,M,Married,11000,0,6,13000,4010,2,2
2020,80,D,M,Single,2000,4,12,3825,4481,1,2
2020,20,G,M,Single,7000,7,15,3825,22380,1,2
2020,52,A,F,Single,7000,2,3,27625,10255,1,2
2020,58,B,M,Single,14000,1,6,23375,1025,1,1
2020,37,H,M,Single,11000,2,2,19125,10284,1,2
2020,45,G,M,Single,15000,9,18,2975,5424,1,2
2020,57,F,M,Single,5000,1,14,7225,1196,2,1
2020,60,G,M,Married,10000,0,8,17000,3748,2,2
2020,41,A,F,Single,10000,0,13,7500,43471,1,2
2020,68,G,M,Single,2000,0,16,7500,32197,1,2
2020,47,E,F,Married,4000,0,4,19000,6870,2,2
2020,24,E,M,Single,8000,1,5,16150,14843,2,2
2020,58,B,F,Single,13000,3,3,23375,528,1,1
2020,67,E,M,Single,2000,1,7,12750,21993,2,2
2020,42,B,M,Married,15000,1,1,11050,15798,1,2
2020,60,G,F,Single,10000,0,18,5500,5475,3,2
2020,56,E,M,Single,20000,8,19,4675,1368,1,1
2020,56,G,F,Single,15000,0,2,11000,3360,1,1
2020,80,F,M,Married,10000,5,8,9350,11011,2,2
2020,60,D,M,Single,12000,8,21,9350,28127,1,2
2020,41,G,F,Single,7000,0,6,6500,9003,1,2
2020,42,F,M,Single,9000,3,7,5525,3228,3,1
2020,46,C,M,Single,12000,1,12,2975,2461,1,1
2020,36,D,M,Single,9000,0,14,2500,45976,1,2
2020,38,C,F,Single,16000,0,2,17000,8546,1,2
2020,49,B,M,Married,9000,3,3,14450,2961,2,1
2020,52,A,M,Married,9000,0,15,500,12297,2,2
2020,51,G,F,Married,12000,0,17,19000,75977,2,2
2020,37,H,F,Married,6000,1,18,16150,2220,2,1
2020,50,B,M,Married,8000,1,1,31875,16360,2,2
2020,42,A,M,Divorced,14000,1,8,14450,895,1,1
2020,49,E,M,Single,8000,1,3,12750,7054,2,2
2020,60,A,M,Married,14000,2,3,9350,2511,4,1
2020,54,F,F,Single,15000,3,3,9350,18911,4,2
2020,45,F,M,Married,9000,1,8,27625,37998,1,2
2020,55,A,M,Married,9000,1,3,14450,610,2,1
2020,58,D,F,Single,11000,1,11,5525,17496,1,2
2020,64,D,M,Widowed,10000,2,9,14450,0,2,0
2020,25,F,M,Single,6000,1,4,2975,4811,1,2
2020,54,C,M,Married,13000,0,4,17000,10056,3,2
2020,49,E,M,Widowed,12000,5,5,14450,12621,1,2
2020,33,C,M,Single,12000,0,8,15000,2778,1,1
2020,49,D,F,Married,9000,2,9,5525,12113,1,2
2020,59,C,M,Married,15000,1,1,11050,2277,2,1
2020,37,B,F,Married,8000,8,8,425,6331,2,2
2020,51,C,M,Single,13000,3,9,16150,20334,2,2
2020,36,D,M,Single,10000,0,4,47500,3862,1,2
2020,24,F,M,Single,15000,0,6,19000,22777,1,2
2020,74,A,M,Divorced,2000,0,6,4500,5940,3,2
2020,28,B,M,Married,10000,0,8,6500,10561,2,2
2020,58,A,M,Single,12000,1,9,12750,10779,1,2
2020,48,E,M,Single,15000,1,4,14450,1861,1,1
2020,71,B,F,Divorced,7000,1,4,9350,6224,3,2
2020,25,E,F,Widowed,6000,1,6,14450,6595,1,2
2020,49,F,F,Married,13000,0,7,37500,1007,1,1
2020,34,H,F,Single,12000,3,8,14450,2576,1,1
2020,57,C,M,Single,8000,11,12,14450,19974,2,2
2020,48,H,F,Single,15000,1,11,3825,3164,1,1
2020,48,E,M,Married,14000,1,7,16150,30693,2,2
2020,44,B,M,Single,11000,1,2,16150,16936,1,2
2020,38,B,M,Married,9000,7,10,8075,3944,2,2
2020,70,B,M,Single,5000,0,5,42500,4199,1,2
2020,51,D,M,Single,9000,0,7,3500,6988,1,2
2020,62,F,F,Single,8000,2,8,2975,2815,1,1
2020,37,C,M,Single,14000,0,8,4500,4088,1,2
2020,62,G,F,Single,8000,0,6,47500,9715,2,2
2020,29,F,F,Married,9000,4,7,40375,10242,2,2
2020,57,H,M,Married,2000,0,1,15000,3255,2,1
2020,35,G,F,Single,11000,1,2,12750,3739,1,2
2020,60,H,M,Single,14000,1,7,6375,18407,1,2
2020,56,B,F,Married,13000,1,1,16150,25613,1,2
2020,53,B,F,Single,19000,1,6,40375,41824,2,2
2020,43,B,F,Married,7000,2,3,31875,10309,1,2
2020,48,F,F,Single,11000,0,9,11000,4420,1,2
2020,40,A,F,Single,11000,0,5,27500,3219,1,1
2020,39,E,F,Married,9000,3,11,11050,2431,2,1
2020,32,H,M,Widowed,6000,6,6,31875,1763,1,1
2020,27,B,F,Divorced,13000,1,4,23375,6115,1,2
2020,56,H,M,Single,14000,1,2,14450,5957,1,2
2020,70,F,F,Single,9000,6,8,2975,13477,1,2
2020,22,F,F,Single,12000,1,2,3825,2568,1,1
2020,41,H,F,Married,10000,1,3,12750,3204,2,1
2020,44,B,M,Single,7000,0,3,13000,6041,1,2
2020,80,C,F,Single,5000,0,12,8500,1439,2,1
2020,34,A,M,Single,5000,5,13,7225,4548,2,2
2020,32,C,M,Single,5000,5,17,8075,26501,2,2
2020,56,B,F,Married,7000,4,6,55250,0,2,0
